LocationName,lat,lng,StateDesc,TotalPopulation,CountyFIPS,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,Data_Value_Unit,Data_Value_Type,Measure_Short
Humboldt,40.69920799,-123.87575,California,136373.0,06023,19.9,17.8,22.1,%,Crude Prevalence,Leisure-Time - Physical - Activity
Imperial,33.039537,-115.3652644,California,181827.0,06025,30.4,27.1,33.7,%,Crude Prevalence,Leisure-Time - Physical - Activity
Inyo,36.51151321,-117.4115268,California,17987.0,06027,20.2,18.4,22.2,%,Crude Prevalence,Leisure-Time - Physical - Activity
Kern,35.34295136,-118.730066,California,896764.0,06029,29.4,27.0,31.8,%,Crude Prevalence,Leisure-Time - Physical - Activity
Kings,36.07536089,-119.8154673,California,151366.0,06031,26.3,24.2,28.4,%,Crude Prevalence,Leisure-Time - Physical - Activity
Lake,39.09956568,-122.7541069,California,64382.0,06033,23.2,21.1,25.4,%,Crude Prevalence,Leisure-Time - Physical - Activity
Lassen,40.67344398,-120.5943294,California,30802.0,06035,23.6,21.6,25.7,%,Crude Prevalence,Leisure-Time - Physical - Activity
Los Angeles,34.32114132,-118.2246916,California,10105518.0,06037,22.3,20.3,24.6,%,Crude Prevalence,Leisure-Time - Physical - Activity
Madera,37.2182163,-119.7627487,California,157672.0,06039,28.1,25.7,30.5,%,Crude Prevalence,Leisure-Time - Physical - Activity
Marin,38.07388193,-122.7238042,California,259666.0,06041,14.6,12.9,16.6,%,Crude Prevalence,Leisure-Time - Physical - Activity
Mariposa,37.57736279,-119.9110034,California,17471.0,06043,19.5,17.5,21.5,%,Crude Prevalence,Leisure-Time - Physical - Activity
Mendocino,39.44035366,-123.3914133,California,87606.0,06045,21.4,19.4,23.5,%,Crude Prevalence,Leisure-Time - Physical - Activity
Merced,37.19191313,-120.7175557,California,274765.0,06047,29.8,27.3,32.3,%,Crude Prevalence,Leisure-Time - Physical - Activity
Modoc,41.58974607,-120.724791,California,8777.0,06049,23.4,21.1,25.6,%,Crude Prevalence,Leisure-Time - Physical - Activity
Mono,37.93923386,-118.8875478,California,14250.0,06051,18.6,16.6,20.7,%,Crude Prevalence,Leisure-Time - Physical - Activity
Monterey,36.21636989,-121.2393212,California,435594.0,06053,25.1,22.6,27.7,%,Crude Prevalence,Leisure-Time - Physical - Activity
Napa,38.50726702,-122.3314634,California,139417.0,06055,19.1,17.1,21.1,%,Crude Prevalence,Leisure-Time - Physical - Activity
Nevada,39.30115247,-120.7686055,California,99696.0,06057,16.4,14.4,18.7,%,Crude Prevalence,Leisure-Time - Physical - Activity
Orange,33.70297627,-117.7607477,California,3185968.0,06059,18.7,16.9,20.6,%,Crude Prevalence,Leisure-Time - Physical - Activity
Placer,39.06343593,-120.7171226,California,393149.0,06061,15.6,14.0,17.5,%,Crude Prevalence,Leisure-Time - Physical - Activity
Plumas,40.00402792,-120.8376469,California,18804.0,06063,18.4,16.3,20.4,%,Crude Prevalence,Leisure-Time - Physical - Activity
Riverside,33.74363564,-115.9938549,California,2450758.0,06065,22.7,20.6,24.6,%,Crude Prevalence,Leisure-Time - Physical - Activity
Sacramento,38.44874079,-121.3448359,California,1540975.0,06067,22.4,20.6,24.2,%,Crude Prevalence,Leisure-Time - Physical - Activity
San Benito,36.60399254,-121.0755542,California,61537.0,06069,22.7,20.5,24.9,%,Crude Prevalence,Leisure-Time - Physical - Activity
San Bernardino,34.84178102,-116.1786779,California,2171603.0,06071,25.8,23.5,27.7,%,Crude Prevalence,Leisure-Time - Physical - Activity
San Diego,33.03401356,-116.7353793,California,3343364.0,06073,19.5,17.6,21.3,%,Crude Prevalence,Leisure-Time - Physical - Activity
San Francisco,37.75999356,-122.4393922,California,883305.0,06075,17.7,15.9,19.7,%,Crude Prevalence,Leisure-Time - Physical - Activity
San Joaquin,37.93484195,-121.2718065,California,752660.0,06077,27.0,25.0,29.0,%,Crude Prevalence,Leisure-Time - Physical - Activity
San Luis Obispo,35.38726285,-120.4048434,California,284010.0,06079,17.7,15.9,19.6,%,Crude Prevalence,Leisure-Time - Physical - Activity
San Mateo,37.42322968,-122.3273639,California,769545.0,06081,17.1,15.4,18.9,%,Crude Prevalence,Leisure-Time - Physical - Activity
Santa Barbara,34.67363399,-120.0166318,California,446527.0,06083,20.5,18.4,22.7,%,Crude Prevalence,Leisure-Time - Physical - Activity
Santa Clara,37.23263642,-121.6961445,California,1937570.0,06085,17.8,16.0,19.8,%,Crude Prevalence,Leisure-Time - Physical - Activity
Santa Cruz,37.05611958,-122.0010073,California,274255.0,06087,18.4,16.5,20.5,%,Crude Prevalence,Leisure-Time - Physical - Activity
Shasta,40.7636356,-122.0392223,California,180040.0,06089,19.4,17.5,21.5,%,Crude Prevalence,Leisure-Time - Physical - Activity
Sierra,39.58014381,-120.5160862,California,2987.0,06091,19.8,17.9,21.8,%,Crude Prevalence,Leisure-Time - Physical - Activity
Siskiyou,41.59425182,-122.5390516,California,43724.0,06093,21.5,19.3,23.9,%,Crude Prevalence,Leisure-Time - Physical - Activity
Solano,38.27061842,-121.9320733,California,446610.0,06095,21.5,19.9,23.1,%,Crude Prevalence,Leisure-Time - Physical - Activity
Sonoma,38.52854399,-122.8876375,California,499942.0,06097,18.9,16.9,20.9,%,Crude Prevalence,Leisure-Time - Physical - Activity
Stanislaus,37.55913651,-120.997954,California,549815.0,06099,24.5,22.4,26.6,%,Crude Prevalence,Leisure-Time - Physical - Activity
Sutter,39.03443385,-121.6945535,California,96807.0,06101,26.1,24.0,28.0,%,Crude Prevalence,Leisure-Time - Physical - Activity
Tehama,40.12516798,-122.2337288,California,63916.0,06103,23.9,21.8,26.1,%,Crude Prevalence,Leisure-Time - Physical - Activity
Trinity,40.64977624,-123.1157771,California,12535.0,06105,22.3,19.8,24.5,%,Crude Prevalence,Leisure-Time - Physical - Activity
Tulare,36.22061355,-118.8012238,California,465861.0,06107,29.6,26.9,32.3,%,Crude Prevalence,Leisure-Time - Physical - Activity
Tuolumne,38.02628123,-119.9524446,California,54539.0,06109,19.8,17.8,21.7,%,Crude Prevalence,Leisure-Time - Physical - Activity
Ventura,34.45676389,-119.0835707,California,850967.0,06111,21.5,19.3,23.8,%,Crude Prevalence,Leisure-Time - Physical - Activity
Yolo,38.68651609,-121.9018521,California,220408.0,06113,21.3,19.4,23.4,%,Crude Prevalence,Leisure-Time - Physical - Activity
Yuba,39.26964082,-121.3505415,California,78041.0,06115,23.5,21.5,25.5,%,Crude Prevalence,Leisure-Time - Physical - Activity
Adams,39.87402122,-104.3380626,Colorado,511868.0,08001,22.0,20.1,24.2,%,Crude Prevalence,Leisure-Time - Physical - Activity
Alamosa,37.57262092,-105.7883819,Colorado,16683.0,08003,22.7,20.7,24.9,%,Crude Prevalence,Leisure-Time - Physical - Activity
Arapahoe,39.65033573,-104.3370084,Colorado,651215.0,08005,17.4,15.6,19.2,%,Crude Prevalence,Leisure-Time - Physical - Activity
Archuleta,37.19365584,-107.0481757,Colorado,13765.0,08007,15.4,13.5,17.3,%,Crude Prevalence,Leisure-Time - Physical - Activity
Baca,37.31928731,-102.5601285,Colorado,3585.0,08009,20.3,17.9,22.7,%,Crude Prevalence,Leisure-Time - Physical - Activity
Bent,37.9550485,-103.0720329,Colorado,5882.0,08011,23.7,21.8,25.6,%,Crude Prevalence,Leisure-Time - Physical - Activity
Boulder,40.09251514,-105.3580726,Colorado,326078.0,08013,12.4,10.7,14.2,%,Crude Prevalence,Leisure-Time - Physical - Activity
Broomfield,39.95460762,-105.0530144,Colorado,69267.0,08014,12.4,10.9,14.1,%,Crude Prevalence,Leisure-Time - Physical - Activity
Chaffee,38.74850892,-106.1933346,Colorado,20027.0,08015,16.0,14.0,18.2,%,Crude Prevalence,Leisure-Time - Physical - Activity
Cheyenne,38.82780819,-102.6036384,Colorado,1876.0,08017,18.3,16.3,20.3,%,Crude Prevalence,Leisure-Time - Physical - Activity
Clear Creek,39.68900806,-105.6448509,Colorado,9605.0,08019,13.7,11.8,15.8,%,Crude Prevalence,Leisure-Time - Physical - Activity
Conejos,37.20064187,-106.1913793,Colorado,8200.0,08021,23.8,21.8,25.9,%,Crude Prevalence,Leisure-Time - Physical - Activity
Costilla,37.27777759,-105.4282108,Colorado,3828.0,08023,27.4,24.5,30.2,%,Crude Prevalence,Leisure-Time - Physical - Activity
Crowley,38.32649889,-103.7843752,Colorado,5858.0,08025,24.3,22.4,26.3,%,Crude Prevalence,Leisure-Time - Physical - Activity
Custer,38.10865771,-105.3669993,Colorado,4954.0,08027,16.1,14.0,18.5,%,Crude Prevalence,Leisure-Time - Physical - Activity
Delta,38.86152219,-107.8629832,Colorado,30953.0,08029,19.7,17.5,21.8,%,Crude Prevalence,Leisure-Time - Physical - Activity
Denver,39.76029518,-104.876586,Colorado,716492.0,08031,17.7,15.8,19.6,%,Crude Prevalence,Leisure-Time - Physical - Activity
Dolores,37.75186746,-108.5172417,Colorado,2074.0,08033,18.0,15.9,20.2,%,Crude Prevalence,Leisure-Time - Physical - Activity
Douglas,39.32963177,-104.9287982,Colorado,342776.0,08035,10.0,8.7,11.5,%,Crude Prevalence,Leisure-Time - Physical - Activity
Eagle,39.62796763,-106.6952462,Colorado,54993.0,08037,14.5,12.5,16.5,%,Crude Prevalence,Leisure-Time - Physical - Activity
Elbert,39.28676208,-104.1357093,Colorado,26282.0,08039,14.4,12.5,16.5,%,Crude Prevalence,Leisure-Time - Physical - Activity
El Paso,38.83236112,-104.5254283,Colorado,713856.0,08041,16.3,14.5,18.2,%,Crude Prevalence,Leisure-Time - Physical - Activity
Fremont,38.47308193,-105.4397863,Colorado,48021.0,08043,19.9,17.8,21.8,%,Crude Prevalence,Leisure-Time - Physical - Activity
Garfield,39.59926674,-107.903937,Colorado,59770.0,08045,17.6,15.5,19.8,%,Crude Prevalence,Leisure-Time - Physical - Activity
Gilpin,39.85718515,-105.5224457,Colorado,6121.0,08047,13.4,11.6,15.3,%,Crude Prevalence,Leisure-Time - Physical - Activity
Grand,40.10265772,-106.1174119,Colorado,15525.0,08049,15.8,13.7,18.1,%,Crude Prevalence,Leisure-Time - Physical - Activity
Gunnison,38.66682101,-107.0321897,Colorado,17246.0,08051,14.1,12.1,16.2,%,Crude Prevalence,Leisure-Time - Physical - Activity
Hinsdale,37.82198642,-107.3002736,Colorado,811.0,08053,15.3,13.0,17.5,%,Crude Prevalence,Leisure-Time - Physical - Activity
Huerfano,37.68494013,-104.9606298,Colorado,6889.0,08055,20.2,18.3,22.0,%,Crude Prevalence,Leisure-Time - Physical - Activity
Jackson,40.66601351,-106.3429878,Colorado,1399.0,08057,18.7,16.5,21.0,%,Crude Prevalence,Leisure-Time - Physical - Activity
Jefferson,39.58587063,-105.2503251,Colorado,580233.0,08059,14.1,12.2,15.9,%,Crude Prevalence,Leisure-Time - Physical - Activity
Kiowa,38.43289762,-102.7405008,Colorado,1383.0,08061,18.7,16.6,20.9,%,Crude Prevalence,Leisure-Time - Physical - Activity
Kit Carson,39.30507096,-102.60233,Colorado,7163.0,08063,19.4,17.5,21.5,%,Crude Prevalence,Leisure-Time - Physical - Activity
Lake,39.20191528,-106.3448349,Colorado,7824.0,08065,19.7,17.6,22.0,%,Crude Prevalence,Leisure-Time - Physical - Activity
La Plata,37.28668213,-107.8432983,Colorado,56310.0,08067,14.3,12.6,16.3,%,Crude Prevalence,Leisure-Time - Physical - Activity
Larimer,40.66652488,-105.4614279,Colorado,350518.0,08069,12.7,11.0,14.5,%,Crude Prevalence,Leisure-Time - Physical - Activity
Las Animas,37.31576816,-104.0386566,Colorado,14503.0,08071,21.0,19.1,22.8,%,Crude Prevalence,Leisure-Time - Physical - Activity
Lincoln,38.98816975,-103.5138977,Colorado,5610.0,08073,20.2,18.4,22.1,%,Crude Prevalence,Leisure-Time - Physical - Activity
Logan,40.72485403,-103.1100371,Colorado,21528.0,08075,19.0,17.0,20.9,%,Crude Prevalence,Leisure-Time - Physical - Activity
Mesa,39.0181822,-108.4669015,Colorado,153207.0,08077,17.7,15.6,19.9,%,Crude Prevalence,Leisure-Time - Physical - Activity
Mineral,37.66845124,-106.924145,Colorado,776.0,08079,14.2,12.3,16.0,%,Crude Prevalence,Leisure-Time - Physical - Activity
Moffat,40.61836452,-108.207536,Colorado,13188.0,08081,19.0,17.0,21.1,%,Crude Prevalence,Leisure-Time - Physical - Activity
Montezuma,37.33855367,-108.5966504,Colorado,26158.0,08083,19.1,17.0,21.0,%,Crude Prevalence,Leisure-Time - Physical - Activity
Montrose,38.40236635,-108.2688964,Colorado,42214.0,08085,19.1,17.0,21.1,%,Crude Prevalence,Leisure-Time - Physical - Activity
Morgan,40.26277543,-103.8097244,Colorado,28558.0,08087,21.8,19.8,23.7,%,Crude Prevalence,Leisure-Time - Physical - Activity
Otero,37.9024143,-103.7167076,Colorado,18432.0,08089,23.6,21.6,25.8,%,Crude Prevalence,Leisure-Time - Physical - Activity
Ouray,38.15530071,-107.7692209,Colorado,4833.0,08091,13.5,11.7,15.6,%,Crude Prevalence,Leisure-Time - Physical - Activity
Park,39.11978797,-105.7164996,Colorado,18556.0,08093,14.7,12.9,16.5,%,Crude Prevalence,Leisure-Time - Physical - Activity
Phillips,40.59394842,-102.3573987,Colorado,4286.0,08095,18.0,15.9,20.1,%,Crude Prevalence,Leisure-Time - Physical - Activity
Pitkin,39.21744595,-106.9159741,Colorado,17950.0,08097,12.1,10.3,14.3,%,Crude Prevalence,Leisure-Time - Physical - Activity
Prowers,37.95518014,-102.3933004,Colorado,12164.0,08099,21.4,19.2,23.4,%,Crude Prevalence,Leisure-Time - Physical - Activity
Pueblo,38.17380845,-104.5126955,Colorado,167529.0,08101,22.8,20.7,24.8,%,Crude Prevalence,Leisure-Time - Physical - Activity
Rio Blanco,39.9797518,-108.2171135,Colorado,6336.0,08103,18.0,16.0,20.1,%,Crude Prevalence,Leisure-Time - Physical - Activity
Rio Grande,37.58223399,-106.3829212,Colorado,11250.0,08105,21.7,19.4,23.8,%,Crude Prevalence,Leisure-Time - Physical - Activity
Routt,40.48551867,-106.9912275,Colorado,25733.0,08107,13.6,11.6,15.8,%,Crude Prevalence,Leisure-Time - Physical - Activity
Saguache,38.08046529,-106.2811212,Colorado,6843.0,08109,22.8,20.5,25.2,%,Crude Prevalence,Leisure-Time - Physical - Activity
San Juan,37.76425547,-107.6756734,Colorado,762.0,08111,15.9,13.8,18.0,%,Crude Prevalence,Leisure-Time - Physical - Activity
San Miguel,38.00401543,-108.4059271,Colorado,8191.0,08113,13.1,11.3,15.3,%,Crude Prevalence,Leisure-Time - Physical - Activity
Sedgwick,40.87598057,-102.3519638,Colorado,2303.0,08115,19.2,16.9,21.3,%,Crude Prevalence,Leisure-Time - Physical - Activity
Summit,39.6342148,-106.1163196,Colorado,31007.0,08117,13.8,11.8,15.9,%,Crude Prevalence,Leisure-Time - Physical - Activity
Teller,38.88227988,-105.1617042,Colorado,25083.0,08119,15.4,13.4,17.4,%,Crude Prevalence,Leisure-Time - Physical - Activity
Washington,39.97112969,-103.2014136,Colorado,4909.0,08121,18.4,16.6,20.3,%,Crude Prevalence,Leisure-Time - Physical - Activity
Weld,40.55493613,-104.3928271,Colorado,314305.0,08123,20.3,18.1,22.5,%,Crude Prevalence,Leisure-Time - Physical - Activity
Yuma,40.00284508,-102.4246098,Colorado,10020.0,08125,19.3,17.2,21.6,%,Crude Prevalence,Leisure-Time - Physical - Activity
Fairfield,41.27166724,-73.38942182,Connecticut,943823.0,09001,20.4,18.1,22.6,%,Crude Prevalence,Leisure-Time - Physical - Activity
Hartford,41.80653444,-72.73276698,Connecticut,892697.0,09003,20.8,18.6,22.8,%,Crude Prevalence,Leisure-Time - Physical - Activity
Litchfield,41.79234069,-73.24529195,Connecticut,181111.0,09005,18.9,16.6,21.4,%,Crude Prevalence,Leisure-Time - Physical - Activity
Middlesex,41.46333347,-72.53513114,Connecticut,162682.0,09007,17.8,15.5,20.0,%,Crude Prevalence,Leisure-Time - Physical - Activity
New Haven,41.41052748,-72.93263656,Connecticut,857620.0,09009,23.3,21.0,25.5,%,Crude Prevalence,Leisure-Time - Physical - Activity
New London,41.48674009,-72.10184166,Connecticut,266784.0,09011,20.7,18.6,23.0,%,Crude Prevalence,Leisure-Time - Physical - Activity
Tolland,41.8545849,-72.33645479,Connecticut,150921.0,09013,17.7,15.7,19.9,%,Crude Prevalence,Leisure-Time - Physical - Activity
Windham,41.82994523,-71.98753068,Connecticut,117027.0,09015,24.2,21.7,26.8,%,Crude Prevalence,Leisure-Time - Physical - Activity
Kent,39.08669553,-75.56840742,Delaware,178550.0,10001,30.0,27.5,32.3,%,Crude Prevalence,Leisure-Time - Physical - Activity
New Castle,39.58183211,-75.64792264,Delaware,559335.0,10003,25.4,23.1,27.6,%,Crude Prevalence,Leisure-Time - Physical - Activity
Sussex,38.66089894,-75.38998541,Delaware,229286.0,10005,28.7,25.8,31.3,%,Crude Prevalence,Leisure-Time - Physical - Activity
District of Columbia,38.90472697,-77.01629978,District of Columbia,702455.0,11001,18.9,16.9,21.0,%,Crude Prevalence,Leisure-Time - Physical - Activity
Alachua,29.67494731,-82.35809321,Florida,269956.0,12001,24.6,22.4,27.0,%,Crude Prevalence,Leisure-Time - Physical - Activity
Baker,30.3312026,-82.28474734,Florida,28355.0,12003,27.9,25.3,30.3,%,Crude Prevalence,Leisure-Time - Physical - Activity
Bay,30.26524085,-85.62018844,Florida,185287.0,12005,27.8,25.3,30.4,%,Crude Prevalence,Leisure-Time - Physical - Activity
Bradford,29.94988611,-82.16842536,Florida,27732.0,12007,34.3,31.7,37.0,%,Crude Prevalence,Leisure-Time - Physical - Activity
Brevard,28.29322516,-80.73215381,Florida,596849.0,12009,25.0,22.5,27.3,%,Crude Prevalence,Leisure-Time - Physical - Activity
Broward,26.15211451,-80.48727073,Florida,1951260.0,12011,25.1,23.1,27.0,%,Crude Prevalence,Leisure-Time - Physical - Activity
Calhoun,30.40605417,-85.19663919,Florida,14587.0,12013,37.2,34.5,40.0,%,Crude Prevalence,Leisure-Time - Physical - Activity
Charlotte,26.9058863,-81.9117906,Florida,184998.0,12015,24.5,21.9,27.0,%,Crude Prevalence,Leisure-Time - Physical - Activity
Citrus,28.84866146,-82.47820833,Florida,147929.0,12017,30.1,27.0,33.2,%,Crude Prevalence,Leisure-Time - Physical - Activity
Clay,29.98303767,-81.85788984,Florida,216072.0,12019,27.7,25.2,30.1,%,Crude Prevalence,Leisure-Time - Physical - Activity
Collier,26.1170245,-81.34467832,Florida,378488.0,12021,23.6,21.1,26.0,%,Crude Prevalence,Leisure-Time - Physical - Activity
Columbia,30.22447896,-82.62181545,Florida,70503.0,12023,32.2,29.6,34.8,%,Crude Prevalence,Leisure-Time - Physical - Activity
DeSoto,27.1865581,-81.80934054,Florida,37489.0,12027,35.8,33.3,38.1,%,Crude Prevalence,Leisure-Time - Physical - Activity
Dixie,29.60801957,-83.15869392,Florida,16700.0,12029,33.5,30.7,36.2,%,Crude Prevalence,Leisure-Time - Physical - Activity
Duval,30.33209992,-81.6706332,Florida,950181.0,12031,27.6,25.4,29.9,%,Crude Prevalence,Leisure-Time - Physical - Activity
Escambia,30.66788784,-87.36427494,Florida,315534.0,12033,25.9,23.6,28.2,%,Crude Prevalence,Leisure-Time - Physical - Activity
Flagler,29.46168424,-81.31348156,Florida,112067.0,12035,24.8,22.5,27.2,%,Crude Prevalence,Leisure-Time - Physical - Activity
Franklin,29.8752004,-84.80774397,Florida,11736.0,12037,29.2,26.4,32.1,%,Crude Prevalence,Leisure-Time - Physical - Activity
Gadsden,30.57964751,-84.61392478,Florida,45894.0,12039,34.7,32.1,37.4,%,Crude Prevalence,Leisure-Time - Physical - Activity
Gilchrist,29.72556885,-82.80066665,Florida,18256.0,12041,30.4,27.1,33.5,%,Crude Prevalence,Leisure-Time - Physical - Activity
Glades,26.95659579,-81.18898528,Florida,13724.0,12043,33.7,31.6,35.9,%,Crude Prevalence,Leisure-Time - Physical - Activity
Gulf,29.9540337,-85.22351197,Florida,16164.0,12045,25.9,23.4,28.5,%,Crude Prevalence,Leisure-Time - Physical - Activity
Hamilton,30.49625814,-82.94811131,Florida,14310.0,12047,31.7,29.4,33.9,%,Crude Prevalence,Leisure-Time - Physical - Activity
Hardee,27.49284808,-81.80987667,Florida,27245.0,12049,37.7,35.2,40.2,%,Crude Prevalence,Leisure-Time - Physical - Activity
Hendry,26.55354881,-81.16530531,Florida,41556.0,12051,37.5,35.0,40.0,%,Crude Prevalence,Leisure-Time - Physical - Activity
Hernando,28.55409758,-82.42570675,Florida,190865.0,12053,27.5,24.9,29.9,%,Crude Prevalence,Leisure-Time - Physical - Activity
Highlands,27.34286958,-81.34096496,Florida,105424.0,12055,30.6,28.2,32.9,%,Crude Prevalence,Leisure-Time - Physical - Activity
Hillsborough,27.92970662,-82.30922863,Florida,1436888.0,12057,26.7,24.7,28.9,%,Crude Prevalence,Leisure-Time - Physical - Activity
Holmes,30.86788611,-85.81399621,Florida,19477.0,12059,33.2,30.1,36.1,%,Crude Prevalence,Leisure-Time - Physical - Activity
Indian River,27.69411658,-80.60621042,Florida,157413.0,12061,25.1,22.6,27.8,%,Crude Prevalence,Leisure-Time - Physical - Activity
Jackson,30.79544821,-85.21553453,Florida,48305.0,12063,33.6,31.0,36.2,%,Crude Prevalence,Leisure-Time - Physical - Activity
Jefferson,30.43745722,-83.89499655,Florida,14288.0,12065,25.8,23.5,27.9,%,Crude Prevalence,Leisure-Time - Physical - Activity
Lafayette,29.98573094,-83.18182453,Florida,8732.0,12067,32.6,29.6,35.3,%,Crude Prevalence,Leisure-Time - Physical - Activity
Lake,28.76124449,-81.71150817,Florida,356495.0,12069,24.7,22.4,26.9,%,Crude Prevalence,Leisure-Time - Physical - Activity
Lee,26.57745177,-81.83497865,Florida,754610.0,12071,25.9,23.4,28.3,%,Crude Prevalence,Leisure-Time - Physical - Activity
Leon,30.45809639,-84.27803622,Florida,292502.0,12073,22.5,20.5,24.7,%,Crude Prevalence,Leisure-Time - Physical - Activity
Levy,29.31923477,-82.74244699,Florida,40770.0,12075,31.6,29.0,34.4,%,Crude Prevalence,Leisure-Time - Physical - Activity
Liberty,30.24124181,-84.88270861,Florida,8457.0,12077,34.7,32.2,37.4,%,Crude Prevalence,Leisure-Time - Physical - Activity
Madison,30.4443914,-83.46982282,Florida,18529.0,12079,35.2,32.8,37.7,%,Crude Prevalence,Leisure-Time - Physical - Activity
